Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
81.0,531453010.0,20.0,81.0,9672.0,6.0,5.0,1984.0,1985.0,0.0,338.0,0.0,702.0,1040.0,1097.0,0.0,0.0,1097.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1986.0,2.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,152000.0
82.0,531453040.0,60.0,70.0,8400.0,6.0,6.0,1980.0,1981.0,130.0,0.0,0.0,650.0,650.0,888.0,676.0,0.0,1564.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1980.0,2.0,476.0,0.0,50.0,0.0,0.0,204.0,0.0,0.0,4.0,2010.0,171000.0
83.0,531477050.0,30.0,70.0,9800.0,5.0,5.0,1920.0,1950.0,0.0,0.0,0.0,816.0,816.0,1012.0,0.0,0.0,1012.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1920.0,1.0,429.0,121.0,0.0,80.0,0.0,0.0,0.0,0.0,4.0,2010.0,67500.0
84.0,532351140.0,90.0,68.0,8930.0,6.0,5.0,1978.0,1978.0,0.0,0.0,0.0,0.0,0.0,1318.0,584.0,0.0,1902.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1978.0,2.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,112000.0
85.0,532354090.0,85.0,88.0,11782.0,5.0,7.0,1961.0,1995.0,0.0,899.0,0.0,210.0,1109.0,1155.0,0.0,0.0,1155.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1987.0,2.0,576.0,192.0,0.0,0.0,0.0,0.0,0.0,400.0,6.0,2010.0,148000.0
86.0,532376160.0,20.0,65.0,8450.0,5.0,8.0,1965.0,2009.0,0.0,553.0,117.0,224.0,894.0,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1973.0,1.0,336.0,416.0,144.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,138500.0
87.0,532377060.0,20.0,68.0,9819.0,5.0,5.0,1967.0,1967.0,31.0,450.0,0.0,432.0,882.0,900.0,0.0,0.0,900.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1970.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,122000.0
88.0,532377100.0,20.0,75.0,7500.0,5.0,5.0,1963.0,1963.0,0.0,824.0,0.0,216.0,1040.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1963.0,1.0,308.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,6.0,2010.0,133000.0
89.0,532378110.0,20.0,73.0,6897.0,5.0,8.0,1962.0,2010.0,0.0,659.0,0.0,381.0,1040.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1962.0,1.0,260.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,127000.0
90.0,532479070.0,20.0,39.0,15410.0,6.0,6.0,1974.0,2002.0,250.0,126.0,859.0,223.0,1208.0,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,1974.0,2.0,461.0,296.0,0.0,186.0,0.0,0.0,0.0,0.0,4.0,2010.0,169000.0
91.0,533130020.0,60.0,107.0,10186.0,7.0,5.0,1992.0,1992.0,0.0,674.0,0.0,76.0,750.0,1061.0,862.0,0.0,1923.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1992.0,2.0,564.0,240.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,190000.0
92.0,533130130.0,60.0,85.0,13143.0,8.0,5.0,1993.0,1993.0,504.0,250.0,981.0,0.0,1231.0,1251.0,1098.0,0.0,2349.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1993.0,3.0,762.0,32.0,130.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,362500.0
93.0,533130160.0,60.0,88.0,11134.0,8.0,5.0,1992.0,1993.0,180.0,1129.0,0.0,261.0,1390.0,1402.0,823.0,0.0,2225.0,1.0,0.0,2.0,1.0,4.0,1.0,7.0,1.0,1992.0,3.0,713.0,198.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,285000.0
94.0,533205060.0,120.0,25.0,4835.0,7.0,5.0,2004.0,2005.0,0.0,1298.0,0.0,190.0,1488.0,1488.0,0.0,0.0,1488.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2004.0,2.0,506.0,168.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,260000.0
95.0,533208090.0,160.0,39.0,3515.0,7.0,5.0,2004.0,2004.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,1680.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,2004.0,2.0,588.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,190000.0
96.0,533210060.0,160.0,30.0,3215.0,7.0,5.0,2004.0,2004.0,120.0,280.0,0.0,320.0,600.0,600.0,600.0,0.0,1200.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2004.0,2.0,480.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,155000.0
97.0,533212010.0,160.0,30.0,3182.0,7.0,5.0,2004.0,2005.0,0.0,0.0,0.0,600.0,600.0,600.0,600.0,0.0,1200.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2004.0,2.0,480.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,151000.0
98.0,533212020.0,160.0,24.0,2544.0,7.0,5.0,2004.0,2005.0,0.0,368.0,42.0,190.0,600.0,600.0,600.0,0.0,1200.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2004.0,2.0,480.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,149500.0
99.0,533212060.0,160.0,24.0,2544.0,6.0,5.0,2005.0,2005.0,216.0,376.0,0.0,224.0,600.0,600.0,636.0,0.0,1236.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2005.0,2.0,480.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,152000.0
100.0,533213030.0,20.0,47.2,4403.0,7.0,5.0,2009.0,2009.0,432.0,578.0,0.0,892.0,1470.0,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,1.0,2009.0,2.0,484.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,222000.0
101.0,533221090.0,160.0,28.2,2117.0,6.0,5.0,2000.0,2000.0,216.0,378.0,0.0,378.0,756.0,769.0,804.0,0.0,1573.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,2000.0,2.0,440.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,177500.0
102.0,533221110.0,160.0,30.2,2980.0,6.0,5.0,2000.0,2000.0,1159.0,466.0,0.0,290.0,756.0,756.0,756.0,0.0,1512.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,2000.0,2.0,440.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,177000.0
103.0,533223020.0,160.0,24.0,2572.0,7.0,5.0,1999.0,1999.0,0.0,604.0,0.0,92.0,696.0,696.0,720.0,0.0,1416.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,1999.0,2.0,484.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,155000.0
104.0,533223100.0,160.0,29.4,2403.0,7.0,5.0,2003.0,2003.0,0.0,244.0,0.0,286.0,530.0,530.0,550.0,0.0,1080.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2003.0,2.0,496.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,147110.0
105.0,533238045.0,20.0,57.0,12853.0,8.0,5.0,2010.0,2010.0,0.0,1032.0,0.0,610.0,1642.0,1418.0,0.0,0.0,1418.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,2010.0,3.0,852.0,160.0,192.0,0.0,224.0,0.0,0.0,0.0,4.0,2010.0,267916.0
106.0,533244030.0,60.0,68.0,7379.0,8.0,5.0,2000.0,2000.0,0.0,484.0,0.0,491.0,975.0,975.0,873.0,0.0,1848.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2000.0,2.0,592.0,280.0,184.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,254000.0
107.0,533253060.0,120.0,30.0,4420.0,8.0,5.0,1980.0,1980.0,0.0,728.0,0.0,0.0,728.0,788.0,0.0,0.0,788.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1980.0,2.0,484.0,133.0,42.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,155000.0
108.0,533253210.0,120.0,40.0,3880.0,8.0,6.0,1978.0,1978.0,0.0,1052.0,0.0,174.0,1226.0,1226.0,0.0,0.0,1226.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1978.0,2.0,484.0,223.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,206000.0
109.0,533352170.0,60.0,62.0,13517.0,6.0,8.0,1976.0,2005.0,289.0,533.0,0.0,192.0,725.0,725.0,754.0,0.0,1479.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,1976.0,2.0,475.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,130500.0
110.0,534102025.0,20.0,80.0,8000.0,7.0,5.0,2002.0,2002.0,0.0,833.0,0.0,659.0,1492.0,1492.0,0.0,0.0,1492.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2002.0,2.0,596.0,277.0,137.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,230000.0
111.0,534129040.0,20.0,85.6,10456.0,6.0,6.0,1967.0,1967.0,120.0,506.0,0.0,1323.0,1829.0,1829.0,0.0,0.0,1829.0,1.0,0.0,2.0,0.0,4.0,1.0,8.0,0.0,1967.0,2.0,535.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,218500.0
112.0,534151175.0,60.0,80.0,10791.0,6.0,5.0,1993.0,1993.0,0.0,1137.0,0.0,143.0,1280.0,1280.0,1215.0,0.0,2495.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1993.0,2.0,660.0,224.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,243500.0
113.0,534152050.0,20.0,84.8,10603.0,6.0,7.0,1977.0,2001.0,28.0,1200.0,0.0,410.0,1610.0,1610.0,0.0,0.0,1610.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,2.0,1977.0,2.0,480.0,168.0,68.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,205000.0
114.0,534152070.0,50.0,77.2,18837.0,6.0,5.0,1978.0,1978.0,0.0,687.0,46.0,491.0,1224.0,1287.0,604.0,0.0,1891.0,0.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,1978.0,2.0,678.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,212500.0
115.0,534152100.0,60.0,80.0,10421.0,7.0,5.0,1988.0,1988.0,42.0,394.0,0.0,586.0,980.0,980.0,734.0,0.0,1714.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1988.0,2.0,496.0,228.0,66.0,156.0,0.0,0.0,0.0,500.0,3.0,2010.0,196500.0
116.0,534176060.0,20.0,78.0,9360.0,6.0,7.0,1972.0,2006.0,0.0,982.0,0.0,179.0,1161.0,1381.0,0.0,0.0,1381.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,1972.0,2.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,197500.0
117.0,534176230.0,60.0,80.0,9600.0,6.0,6.0,1971.0,1971.0,0.0,329.0,0.0,386.0,715.0,930.0,715.0,0.0,1645.0,0.0,0.0,1.0,2.0,4.0,1.0,7.0,0.0,1971.0,2.0,441.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,171000.0
118.0,534202160.0,20.0,80.0,9600.0,5.0,5.0,1966.0,1966.0,172.0,698.0,0.0,534.0,1232.0,1232.0,0.0,0.0,1232.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1966.0,2.0,490.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,142250.0
119.0,534251320.0,20.0,72.4,9790.0,6.0,5.0,1963.0,1963.0,451.0,569.0,81.0,678.0,1328.0,1328.0,0.0,0.0,1328.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,1963.0,2.0,528.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,143000.0
120.0,534276360.0,20.0,77.0,9320.0,4.0,5.0,1959.0,1959.0,0.0,569.0,0.0,381.0,950.0,1225.0,0.0,0.0,1225.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1973.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,400.0,1.0,2010.0,128950.0
121.0,534401110.0,20.0,90.0,9900.0,5.0,5.0,1966.0,1966.0,0.0,1059.0,0.0,150.0,1209.0,1209.0,0.0,0.0,1209.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1966.0,2.0,504.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,4.0,2010.0,159000.0
122.0,534401140.0,20.0,88.0,9680.0,5.0,6.0,1967.0,1967.0,268.0,1010.0,0.0,500.0,1510.0,1510.0,0.0,0.0,1510.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1967.0,2.0,517.0,0.0,40.0,0.0,0.0,204.0,0.0,0.0,4.0,2010.0,178900.0
123.0,534403360.0,80.0,89.0,10600.0,6.0,5.0,1964.0,1964.0,0.0,0.0,0.0,533.0,533.0,1131.0,644.0,0.0,1775.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,0.0,1964.0,2.0,480.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,136300.0
124.0,534403410.0,80.0,87.0,14112.0,5.0,7.0,1964.0,1964.0,86.0,1014.0,0.0,138.0,1152.0,1152.0,0.0,0.0,1152.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1964.0,2.0,484.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,180500.0
125.0,534425310.0,85.0,80.0,8800.0,6.0,7.0,1963.0,1963.0,156.0,763.0,0.0,173.0,936.0,1054.0,0.0,0.0,1054.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1963.0,2.0,480.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,137500.0
126.0,534427010.0,90.0,98.0,13260.0,5.0,6.0,1962.0,2001.0,144.0,1500.0,0.0,228.0,1728.0,1728.0,0.0,0.0,1728.0,2.0,0.0,2.0,0.0,6.0,2.0,10.0,0.0,1951.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,84900.0
127.0,534430080.0,20.0,68.0,9717.0,5.0,6.0,1950.0,1996.0,0.0,49.0,1029.0,0.0,1078.0,1078.0,0.0,0.0,1078.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1950.0,1.0,240.0,366.0,0.0,112.0,0.0,0.0,0.0,0.0,4.0,2010.0,142125.0
128.0,534431050.0,50.0,68.0,9724.0,5.0,7.0,1952.0,2002.0,265.0,670.0,0.0,470.0,1140.0,1929.0,532.0,0.0,2461.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,1994.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,197600.0
129.0,534431070.0,50.0,120.0,17360.0,6.0,6.0,1949.0,1950.0,340.0,300.0,0.0,482.0,782.0,1019.0,537.0,0.0,1556.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1949.0,2.0,470.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,2010.0,172500.0
130.0,534450180.0,20.0,50.0,7207.0,5.0,7.0,1958.0,2008.0,0.0,696.0,0.0,162.0,858.0,858.0,0.0,0.0,858.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1956.8,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,116500.0
131.0,534451150.0,30.0,55.0,5350.0,3.0,2.0,1940.0,1966.0,0.0,0.0,0.0,728.0,728.0,1306.0,0.0,0.0,1306.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1951.4,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,450.0,5.0,2010.0,76500.0
132.0,534475100.0,20.0,80.0,9920.0,5.0,5.0,1954.0,1954.0,110.0,354.0,290.0,412.0,1056.0,1063.0,0.0,0.0,1063.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1954.0,1.0,280.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,2.0,2010.0,128000.0
133.0,534476260.0,80.0,80.0,9600.0,6.0,6.0,1955.0,1972.0,164.0,674.0,132.0,350.0,1156.0,1520.0,0.0,0.0,1520.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,2.0,1955.0,1.0,364.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,3.0,2010.0,153000.0
134.0,534479320.0,20.0,78.0,7800.0,5.0,6.0,1954.0,1954.0,200.0,540.0,0.0,728.0,1268.0,1268.0,0.0,0.0,1268.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,1.0,1954.0,1.0,244.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,132000.0
135.0,535101020.0,85.0,75.0,11380.0,6.0,8.0,1966.0,2008.0,216.0,944.0,0.0,136.0,1080.0,1128.0,0.0,0.0,1128.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1966.0,1.0,315.0,238.0,0.0,0.0,0.0,0.0,0.0,1500.0,1.0,2010.0,178000.0
136.0,535106190.0,90.0,80.0,11600.0,5.0,5.0,1960.0,1960.0,361.0,443.0,0.0,662.0,1105.0,1105.0,1169.0,0.0,2274.0,0.0,0.0,2.0,0.0,5.0,2.0,12.0,0.0,1960.0,2.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,154300.0
137.0,535125010.0,20.0,96.8,19900.0,7.0,5.0,1970.0,1989.0,287.0,912.0,0.0,1035.0,1947.0,2207.0,0.0,0.0,2207.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1970.0,2.0,576.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2010.0,180000.0
138.0,535126040.0,20.0,137.0,16492.0,6.0,6.0,1966.0,2002.0,0.0,247.0,713.0,557.0,1517.0,1888.0,0.0,0.0,1888.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,1.0,1966.0,2.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,190000.0
139.0,535152010.0,90.0,70.0,8267.0,5.0,5.0,1958.0,1958.0,0.0,0.0,0.0,1604.0,1604.0,1604.0,0.0,0.0,1604.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1958.0,2.0,576.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,135000.0
140.0,535152050.0,20.0,70.0,8197.0,7.0,5.0,2003.0,2009.0,506.0,1188.0,0.0,292.0,1480.0,1480.0,0.0,0.0,1480.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2003.0,2.0,620.0,252.0,73.0,0.0,0.0,0.0,0.0,300.0,2.0,2010.0,214000.0
141.0,535152130.0,20.0,78.6,8050.0,5.0,5.0,1959.0,1959.0,150.0,856.0,162.0,125.0,1143.0,1143.0,0.0,0.0,1143.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,136000.0
142.0,535152150.0,20.0,70.0,10552.0,5.0,5.0,1959.0,1959.0,0.0,1018.0,0.0,380.0,1398.0,1700.0,0.0,0.0,1700.0,0.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1959.0,2.0,447.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,165500.0
143.0,535152250.0,20.0,70.0,8400.0,5.0,6.0,1957.0,1957.0,0.0,922.0,0.0,392.0,1314.0,1314.0,0.0,0.0,1314.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1957.0,1.0,294.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,145000.0
144.0,535153070.0,20.0,73.0,8760.0,6.0,6.0,1959.0,1959.0,220.0,0.0,0.0,1194.0,1194.0,1194.0,0.0,0.0,1194.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,1.0,312.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,4.0,2010.0,148000.0
145.0,535154050.0,20.0,70.6,12160.0,5.0,5.0,1959.0,1959.0,180.0,1000.0,0.0,188.0,1188.0,1188.0,0.0,0.0,1188.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,2.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,142000.0
146.0,535175070.0,20.0,73.0,9300.0,5.0,5.0,1960.0,1960.0,324.0,697.0,0.0,571.0,1268.0,1264.0,0.0,0.0,1264.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,2.0,1960.0,2.0,461.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,4.0,2010.0,167500.0
147.0,535175180.0,20.0,87.0,10725.0,5.0,5.0,1959.0,1959.0,91.0,936.0,0.0,270.0,1206.0,1206.0,0.0,0.0,1206.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,1.0,312.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,108538.0
148.0,535179020.0,20.0,80.0,10032.0,6.0,5.0,1959.0,1959.0,432.0,734.0,0.0,510.0,1244.0,1580.0,0.0,0.0,1580.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,1956.0,2.0,440.0,0.0,28.0,0.0,0.0,160.0,0.0,0.0,6.0,2010.0,159500.0
149.0,535180130.0,50.0,60.0,8382.0,4.0,5.0,1956.0,1956.0,0.0,0.0,0.0,832.0,832.0,832.0,505.0,0.0,1337.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1956.0,1.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,108000.0
150.0,535302080.0,20.0,60.0,10950.0,5.0,7.0,1952.0,1952.0,0.0,339.0,0.0,525.0,864.0,1064.0,0.0,0.0,1064.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,1952.0,1.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,135000.0
151.0,535302200.0,20.0,119.0,10895.0,5.0,6.0,1955.0,1955.0,0.0,648.0,0.0,324.0,972.0,972.0,0.0,0.0,972.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1955.0,1.0,305.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,6.0,2010.0,122500.0
152.0,535304060.0,190.0,70.0,13587.0,5.0,5.0,1958.0,1958.0,0.0,532.0,0.0,456.0,988.0,988.0,0.0,0.0,988.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1958.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,119000.0
153.0,535304180.0,20.0,68.0,7922.0,5.0,7.0,1953.0,2007.0,0.0,731.0,0.0,326.0,1057.0,1057.0,0.0,0.0,1057.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1953.0,1.0,246.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,109000.0
154.0,535325400.0,30.0,65.0,7898.0,4.0,7.0,1920.0,1994.0,0.0,0.0,0.0,576.0,576.0,985.0,0.0,0.0,985.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,1989.0,2.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,105000.0
155.0,535327140.0,20.0,60.0,7200.0,5.0,7.0,1955.0,2007.0,0.0,0.0,0.0,0.0,0.0,827.0,0.0,0.0,827.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1967.0,1.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,107500.0
156.0,535350030.0,20.0,85.0,10200.0,5.0,7.0,1954.0,2003.0,104.0,320.0,362.0,404.0,1086.0,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1989.0,2.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,144900.0
157.0,535350040.0,20.0,74.0,5868.0,5.0,7.0,1956.0,2000.0,0.0,248.0,240.0,448.0,936.0,936.0,0.0,0.0,936.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1956.0,1.0,308.0,0.0,0.0,80.0,0.0,160.0,0.0,0.0,5.0,2010.0,129000.0
158.0,535353190.0,50.0,78.0,17503.0,6.0,5.0,1948.0,1950.0,0.0,0.0,0.0,912.0,912.0,912.0,546.0,0.0,1458.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1948.0,1.0,330.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,97500.0
159.0,535377090.0,90.0,64.0,6979.0,6.0,5.0,1980.0,1980.0,0.0,1056.0,0.0,0.0,1056.0,1056.0,0.0,0.0,1056.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1980.0,2.0,576.0,264.0,56.0,0.0,0.0,0.0,0.0,600.0,6.0,2010.0,144000.0
160.0,535401080.0,20.0,80.0,9830.0,5.0,7.0,1959.0,2006.0,0.0,72.0,258.0,733.0,1063.0,1287.0,0.0,0.0,1287.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,1997.0,2.0,576.0,364.0,17.0,0.0,0.0,182.0,0.0,0.0,3.0,2010.0,162000.0
161.0,535425010.0,80.0,96.0,11275.0,7.0,7.0,1967.0,2007.0,300.0,0.0,0.0,710.0,710.0,1898.0,1080.0,0.0,2978.0,0.0,0.0,2.0,1.0,5.0,1.0,11.0,1.0,1961.0,2.0,564.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,242000.0
162.0,535450210.0,50.0,60.0,8064.0,6.0,8.0,1948.0,2004.0,0.0,481.0,174.0,161.0,816.0,816.0,408.0,0.0,1224.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1950.0,1.0,280.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,132000.0
